,S_Pedro,S_Santiago,S_Juan,S_Andrés,S_Bartolomé,S_Tiago,S_Isca,S_Tadeo,S_Mateo,S_Felipe,S_Simón,S_Tomás
2020-09-23 18:09:00,-4.644444444444445,8.355555555555556,21.844444444444445,1.1777777777777778,-6.533333333333333,-12.777777777777779,16.866666666666667,8.355555555555556,-12.0,4.888888888888889,4.844444444444444,2.111111111111111
2020-09-23 18:10:00,-4.777777777777778,8.28888888888889,22.044444444444444,0.9555555555555556,-6.466666666666667,-12.644444444444444,16.88888888888889,8.133333333333333,-12.2,4.688888888888889,4.8,2.2444444444444445
2020-09-23 18:11:00,-4.955555555555556,8.266666666666667,22.22222222222222,0.7111111111111111,-6.444444444444445,-12.488888888888889,16.88888888888889,7.911111111111111,-12.4,4.488888888888889,4.777777777777778,2.3777777777777778
2020-09-23 18:12:00,-5.177777777777778,8.266666666666667,22.42222222222222,0.4888888888888889,-6.4222222222222225,-12.333333333333334,16.933333333333334,7.711111111111111,-12.622222222222222,4.2444444444444445,4.733333333333333,2.5555555555555554
2020-09-23 18:13:00,-5.377777777777778,8.244444444444444,22.622222222222224,0.26666666666666666,-6.377777777777778,-12.155555555555555,16.977777777777778,7.511111111111111,-12.866666666666667,3.9555555555555557,4.711111111111111,2.7111111111111112
2020-09-23 18:14:00,-5.5777777777777775,8.222222222222221,22.844444444444445,0.044444444444444446,-6.288888888888889,-12.0,17.044444444444444,7.311111111111111,-13.133333333333333,3.6666666666666665,4.688888888888889,2.8666666666666667
2020-09-23 18:15:00,-5.7555555555555555,8.2,23.066666666666666,-0.2222222222222222,-6.2,-11.822222222222223,17.133333333333333,7.133333333333334,-13.377777777777778,3.3777777777777778,4.622222222222222,3.022222222222222
2020-09-23 18:16:00,-5.977777777777778,8.133333333333333,23.288888888888888,-0.4888888888888889,-6.133333333333334,-11.666666666666666,17.22222222222222,6.955555555555556,-13.622222222222222,3.111111111111111,4.533333333333333,3.1777777777777776
2020-09-23 18:17:00,-6.2,8.088888888888889,23.511111111111113,-0.8,-6.111111111111111,-11.533333333333333,17.333333333333332,6.7555555555555555,-13.911111111111111,2.8666666666666667,4.444444444444445,3.311111111111111
2020-09-23 18:18:00,-6.377777777777778,8.022222222222222,23.733333333333334,-1.0888888888888888,-6.111111111111111,-11.444444444444445,17.488888888888887,6.555555555555555,-14.244444444444444,2.6444444444444444,4.377777777777778,3.4444444444444446
2020-09-23 18:19:00,-6.533333333333333,7.955555555555556,23.91111111111111,-1.3777777777777778,-6.133333333333334,-11.377777777777778,17.666666666666668,6.311111111111111,-14.555555555555555,2.4,4.311111111111111,3.577777777777778
2020-09-23 18:20:00,-6.733333333333333,7.888888888888889,24.044444444444444,-1.6666666666666667,-6.155555555555556,-11.266666666666667,17.822222222222223,6.088888888888889,-14.822222222222223,2.1777777777777776,4.266666666666667,3.688888888888889
2020-09-23 18:21:00,-6.888888888888889,7.8,24.2,-1.9555555555555555,-6.155555555555556,-11.177777777777777,17.977777777777778,5.844444444444444,-15.088888888888889,1.9333333333333333,4.266666666666667,3.7777777777777777
2020-09-23 18:22:00,-7.0,7.666666666666667,24.333333333333332,-2.2444444444444445,-6.111111111111111,-11.088888888888889,18.133333333333333,5.5777777777777775,-15.311111111111112,1.6888888888888889,4.288888888888889,3.911111111111111
2020-09-23 18:23:00,-7.133333333333334,7.533333333333333,24.444444444444443,-2.511111111111111,-6.044444444444444,-10.977777777777778,18.266666666666666,5.333333333333333,-15.555555555555555,1.4222222222222223,4.311111111111111,4.044444444444444
2020-09-23 18:24:00,-7.222222222222222,7.4222222222222225,24.555555555555557,-2.7777777777777777,-5.977777777777778,-10.911111111111111,18.4,5.088888888888889,-15.8,1.1777777777777778,4.333333333333333,4.177777777777778
2020-09-23 18:25:00,-7.311111111111111,7.311111111111111,24.68888888888889,-3.066666666666667,-5.911111111111111,-10.866666666666667,18.533333333333335,4.822222222222222,-16.066666666666666,0.9555555555555556,4.377777777777778,4.311111111111111
2020-09-23 18:26:00,-7.377777777777778,7.177777777777778,24.8,-3.3555555555555556,-5.844444444444444,-10.844444444444445,18.622222222222224,4.555555555555555,-16.31111111111111,0.7777777777777778,4.4222222222222225,4.444444444444445
2020-09-23 18:27:00,-7.4222222222222225,7.044444444444444,24.91111111111111,-3.6444444444444444,-5.777777777777778,-10.822222222222223,18.666666666666668,4.311111111111111,-16.57777777777778,0.6,4.466666666666667,4.555555555555555
2020-09-23 18:28:00,-7.488888888888889,6.911111111111111,25.022222222222222,-3.933333333333333,-5.711111111111111,-10.822222222222223,18.68888888888889,4.066666666666666,-16.844444444444445,0.4,4.533333333333333,4.666666666666667
2020-09-23 18:29:00,-7.6,6.8,25.133333333333333,-4.2,-5.666666666666667,-10.822222222222223,18.711111111111112,3.8,-17.11111111111111,0.2,4.622222222222222,4.7555555555555555
2020-09-23 18:30:00,-7.711111111111111,6.666666666666667,25.244444444444444,-4.466666666666667,-5.5777777777777775,-10.822222222222223,18.755555555555556,3.577777777777778,-17.377777777777776,0.0,4.711111111111111,4.844444444444444
2020-09-23 18:31:00,-7.8,6.511111111111111,25.31111111111111,-4.733333333333333,-5.466666666666667,-10.8,18.822222222222223,3.3555555555555556,-17.622222222222224,-0.24444444444444444,4.7555555555555555,4.977777777777778
2020-09-23 18:32:00,-7.911111111111111,6.377777777777778,25.4,-5.0,-5.333333333333333,-10.822222222222223,18.933333333333334,3.1333333333333333,-17.88888888888889,-0.5111111111111111,4.8,5.088888888888889
2020-09-23 18:33:00,-8.0,6.288888888888889,25.488888888888887,-5.266666666666667,-5.177777777777778,-10.866666666666667,19.044444444444444,2.933333333333333,-18.11111111111111,-0.8,4.8,5.155555555555556
2020-09-23 18:34:00,-8.066666666666666,6.222222222222222,25.6,-5.533333333333333,-5.022222222222222,-10.88888888888889,19.133333333333333,2.7111111111111112,-18.333333333333332,-1.0666666666666667,4.8,5.177777777777778
2020-09-23 18:35:00,-8.133333333333333,6.155555555555556,25.733333333333334,-5.7555555555555555,-4.866666666666666,-10.911111111111111,19.22222222222222,2.511111111111111,-18.533333333333335,-1.288888888888889,4.822222222222222,5.177777777777778
2020-09-23 18:36:00,-8.177777777777777,6.044444444444444,25.844444444444445,-5.977777777777778,-4.711111111111111,-10.933333333333334,19.333333333333332,2.311111111111111,-18.755555555555556,-1.4666666666666666,4.822222222222222,5.177777777777778
2020-09-23 18:37:00,-8.266666666666667,5.955555555555556,25.955555555555556,-6.155555555555556,-4.555555555555555,-10.933333333333334,19.466666666666665,2.1333333333333333,-18.933333333333334,-1.6444444444444444,4.822222222222222,5.2
2020-09-23 18:38:00,-8.311111111111112,5.866666666666666,26.066666666666666,-6.311111111111111,-4.355555555555555,-10.933333333333334,19.644444444444446,1.9777777777777779,-19.08888888888889,-1.8222222222222222,4.866666666666666,5.222222222222222
2020-09-23 18:39:00,-8.311111111111112,5.8,26.2,-6.488888888888889,-4.133333333333334,-10.933333333333334,19.844444444444445,1.8222222222222222,-19.244444444444444,-1.9777777777777779,4.888888888888889,5.2444444444444445
2020-09-23 18:40:00,-8.333333333333334,5.777777777777778,26.288888888888888,-6.711111111111111,-3.933333333333333,-10.955555555555556,20.0,1.6666666666666667,-19.42222222222222,-2.1333333333333333,4.955555555555556,5.266666666666667
2020-09-23 18:41:00,-8.355555555555556,5.777777777777778,26.355555555555554,-6.911111111111111,-3.7555555555555555,-11.0,20.155555555555555,1.488888888888889,-19.6,-2.2666666666666666,5.0,5.333333333333333
2020-09-23 18:42:00,-8.377777777777778,5.7555555555555555,26.42222222222222,-7.066666666666666,-3.577777777777778,-11.022222222222222,20.355555555555554,1.3555555555555556,-19.822222222222223,-2.3555555555555556,5.044444444444444,5.4222222222222225
2020-09-23 18:43:00,-8.4,5.777777777777778,26.444444444444443,-7.222222222222222,-3.4,-11.044444444444444,20.6,1.2666666666666666,-20.066666666666666,-2.422222222222222,5.088888888888889,5.488888888888889
2020-09-23 18:44:00,-8.444444444444445,5.8,26.466666666666665,-7.4,-3.2666666666666666,-11.022222222222222,20.822222222222223,1.1777777777777778,-20.288888888888888,-2.511111111111111,5.111111111111111,5.511111111111111
2020-09-23 18:45:00,-8.533333333333333,5.822222222222222,26.488888888888887,-7.5777777777777775,-3.1555555555555554,-11.022222222222222,21.022222222222222,1.0666666666666667,-20.488888888888887,-2.6222222222222222,5.133333333333334,5.488888888888889
2020-09-23 18:46:00,-8.577777777777778,5.822222222222222,26.488888888888887,-7.733333333333333,-3.066666666666667,-10.977777777777778,21.22222222222222,0.9777777777777777,-20.666666666666668,-2.7555555555555555,5.2,5.444444444444445
2020-09-23 18:47:00,-8.644444444444444,5.777777777777778,26.466666666666665,-7.933333333333334,-3.0,-10.911111111111111,21.4,0.8888888888888888,-20.844444444444445,-2.911111111111111,5.288888888888889,5.4
2020-09-23 18:48:00,-8.71111111111111,5.7555555555555555,26.444444444444443,-8.11111111111111,-2.911111111111111,-10.88888888888889,21.57777777777778,0.8,-21.022222222222222,-3.022222222222222,5.333333333333333,5.355555555555555
2020-09-23 18:49:00,-8.733333333333333,5.711111111111111,26.42222222222222,-8.266666666666667,-2.8444444444444446,-10.911111111111111,21.77777777777778,0.7111111111111111,-21.22222222222222,-3.111111111111111,5.333333333333333,5.333333333333333
2020-09-23 18:50:00,-8.755555555555556,5.711111111111111,26.355555555555554,-8.377777777777778,-2.8,-10.88888888888889,21.933333333333334,0.6222222222222222,-21.377777777777776,-3.1777777777777776,5.333333333333333,5.288888888888889
2020-09-23 18:51:00,-8.822222222222223,5.666666666666667,26.31111111111111,-8.488888888888889,-2.7777777777777777,-10.866666666666667,22.08888888888889,0.5555555555555556,-21.488888888888887,-3.2222222222222223,5.333333333333333,5.2444444444444445
2020-09-23 18:52:00,-8.911111111111111,5.622222222222222,26.244444444444444,-8.577777777777778,-2.7555555555555555,-10.866666666666667,22.22222222222222,0.5333333333333333,-21.555555555555557,-3.2888888888888888,5.311111111111111,5.2
2020-09-23 18:53:00,-8.977777777777778,5.533333333333333,26.177777777777777,-8.666666666666666,-2.7555555555555555,-10.866666666666667,22.377777777777776,0.5555555555555556,-21.644444444444446,-3.3333333333333335,5.2444444444444445,5.155555555555556
2020-09-23 18:54:00,-9.0,5.466666666666667,26.11111111111111,-8.777777777777779,-2.7333333333333334,-10.866666666666667,22.533333333333335,0.5555555555555556,-21.755555555555556,-3.3555555555555556,5.2,5.066666666666666
2020-09-23 18:55:00,-9.022222222222222,5.444444444444445,26.0,-8.933333333333334,-2.6666666666666665,-10.88888888888889,22.644444444444446,0.5555555555555556,-21.91111111111111,-3.3777777777777778,5.133333333333334,4.977777777777778
2020-09-23 18:56:00,-9.0,5.4222222222222225,25.88888888888889,-9.066666666666666,-2.5555555555555554,-10.88888888888889,22.755555555555556,0.5333333333333333,-22.044444444444444,-3.422222222222222,5.088888888888889,4.844444444444444
2020-09-23 18:57:00,-8.933333333333334,5.4,25.755555555555556,-9.2,-2.4444444444444446,-10.844444444444445,22.822222222222223,0.5333333333333333,-22.133333333333333,-3.466666666666667,5.044444444444444,4.688888888888889
2020-09-23 18:58:00,-8.866666666666667,5.4,25.644444444444446,-9.355555555555556,-2.311111111111111,-10.822222222222223,22.88888888888889,0.5777777777777777,-22.177777777777777,-3.511111111111111,5.0,4.533333333333333
2020-09-23 18:59:00,-8.844444444444445,5.4,25.533333333333335,-9.533333333333333,-2.2,-10.8,22.91111111111111,0.6444444444444445,-22.22222222222222,-3.5555555555555554,4.955555555555556,4.377777777777778
2020-09-23 19:00:00,-8.822222222222223,5.444444444444445,25.4,-9.688888888888888,-2.088888888888889,-10.8,22.955555555555556,0.7333333333333333,-22.244444444444444,-3.6,4.933333333333334,4.222222222222222
2020-09-23 19:01:00,-8.777777777777779,5.533333333333333,25.266666666666666,-9.822222222222223,-1.9777777777777779,-10.8,22.977777777777778,0.8222222222222222,-22.22222222222222,-3.6444444444444444,4.933333333333334,4.044444444444444
2020-09-23 19:02:00,-8.71111111111111,5.6,25.08888888888889,-9.911111111111111,-1.8444444444444446,-10.822222222222223,22.977777777777778,0.9333333333333333,-22.155555555555555,-3.6666666666666665,4.955555555555556,3.888888888888889
2020-09-23 19:03:00,-8.644444444444444,5.711111111111111,24.88888888888889,-9.977777777777778,-1.6888888888888889,-10.844444444444445,22.955555555555556,1.0666666666666667,-22.044444444444444,-3.7111111111111112,4.977777777777778,3.7111111111111112
2020-09-23 19:04:00,-8.555555555555555,5.822222222222222,24.733333333333334,-10.044444444444444,-1.5333333333333334,-10.866666666666667,22.933333333333334,1.2,-21.933333333333334,-3.7777777777777777,5.044444444444444,3.577777777777778
2020-09-23 19:05:00,-8.422222222222222,5.888888888888889,24.6,-10.11111111111111,-1.3555555555555556,-10.911111111111111,22.933333333333334,1.3555555555555556,-21.866666666666667,-3.8666666666666667,5.111111111111111,3.488888888888889
2020-09-23 19:06:00,-8.333333333333334,5.977777777777778,24.488888888888887,-10.2,-1.2,-10.955555555555556,22.88888888888889,1.511111111111111,-21.77777777777778,-3.9555555555555557,5.177777777777778,3.422222222222222
2020-09-23 19:07:00,-8.266666666666667,6.111111111111111,24.4,-10.311111111111112,-1.0444444444444445,-10.977777777777778,22.844444444444445,1.6444444444444444,-21.68888888888889,-4.066666666666666,5.266666666666667,3.311111111111111
2020-09-23 19:08:00,-8.222222222222221,6.222222222222222,24.288888888888888,-10.444444444444445,-0.9333333333333333,-11.0,22.844444444444445,1.7777777777777777,-21.555555555555557,-4.133333333333334,5.311111111111111,3.2444444444444445
2020-09-23 19:09:00,-8.2,6.355555555555555,24.22222222222222,-10.6,-0.8444444444444444,-11.022222222222222,22.844444444444445,1.9111111111111112,-21.4,-4.222222222222222,5.333333333333333,3.1555555555555554
2020-09-23 19:10:00,-8.177777777777777,6.444444444444445,24.155555555555555,-10.755555555555556,-0.7333333333333333,-11.022222222222222,22.844444444444445,2.022222222222222,-21.22222222222222,-4.288888888888889,5.377777777777778,3.088888888888889
2020-09-23 19:11:00,-8.133333333333333,6.5777777777777775,24.08888888888889,-10.911111111111111,-0.6222222222222222,-11.0,22.844444444444445,2.111111111111111,-21.044444444444444,-4.355555555555555,5.377777777777778,3.022222222222222
2020-09-23 19:12:00,-8.11111111111111,6.7555555555555555,24.022222222222222,-11.066666666666666,-0.5111111111111111,-10.977777777777778,22.866666666666667,2.2,-20.866666666666667,-4.4222222222222225,5.4222222222222225,3.0
2020-09-23 19:13:00,-8.088888888888889,6.955555555555556,23.91111111111111,-11.266666666666667,-0.35555555555555557,-10.911111111111111,22.88888888888889,2.3333333333333335,-20.68888888888889,-4.466666666666667,5.4222222222222225,3.0
2020-09-23 19:14:00,-8.022222222222222,7.155555555555556,23.822222222222223,-11.466666666666667,-0.17777777777777778,-10.866666666666667,22.91111111111111,2.488888888888889,-20.533333333333335,-4.466666666666667,5.377777777777778,3.022222222222222
2020-09-23 19:15:00,-7.977777777777778,7.355555555555555,23.755555555555556,-11.622222222222222,0.0,-10.8,22.955555555555556,2.6,-20.333333333333332,-4.511111111111111,5.333333333333333,3.022222222222222
2020-09-23 19:16:00,-7.977777777777778,7.555555555555555,23.733333333333334,-11.755555555555556,0.13333333333333333,-10.733333333333333,22.977777777777778,2.7333333333333334,-20.133333333333333,-4.555555555555555,5.333333333333333,2.977777777777778
2020-09-23 19:17:00,-7.977777777777778,7.7555555555555555,23.666666666666668,-11.933333333333334,0.26666666666666666,-10.644444444444444,22.955555555555556,2.888888888888889,-19.88888888888889,-4.622222222222222,5.333333333333333,2.911111111111111
2020-09-23 19:18:00,-7.955555555555556,7.955555555555556,23.57777777777778,-12.11111111111111,0.37777777777777777,-10.555555555555555,22.88888888888889,3.066666666666667,-19.666666666666668,-4.666666666666667,5.355555555555555,2.8666666666666667
2020-09-23 19:19:00,-7.955555555555556,8.155555555555555,23.444444444444443,-12.311111111111112,0.4444444444444444,-10.511111111111111,22.822222222222223,3.2666666666666666,-19.444444444444443,-4.688888888888889,5.377777777777778,2.8666666666666667
2020-09-23 19:20:00,-7.955555555555556,8.377777777777778,23.266666666666666,-12.533333333333333,0.4888888888888889,-10.488888888888889,22.755555555555556,3.422222222222222,-19.266666666666666,-4.733333333333333,5.377777777777778,2.888888888888889
2020-09-23 19:21:00,-7.955555555555556,8.6,23.11111111111111,-12.755555555555556,0.5333333333333333,-10.466666666666667,22.644444444444446,3.577777777777778,-19.066666666666666,-4.777777777777778,5.4,2.933333333333333
2020-09-23 19:22:00,-7.955555555555556,8.8,22.91111111111111,-12.977777777777778,0.6,-10.466666666666667,22.533333333333335,3.7111111111111112,-18.88888888888889,-4.777777777777778,5.377777777777778,2.9555555555555557
2020-09-23 19:23:00,-7.955555555555556,9.0,22.711111111111112,-13.222222222222221,0.6666666666666666,-10.466666666666667,22.377777777777776,3.8222222222222224,-18.711111111111112,-4.7555555555555555,5.333333333333333,3.0
2020-09-23 19:24:00,-7.955555555555556,9.2,22.533333333333335,-13.466666666666667,0.7111111111111111,-10.466666666666667,22.22222222222222,3.888888888888889,-18.488888888888887,-4.711111111111111,5.288888888888889,3.0
2020-09-23 19:25:00,-7.933333333333334,9.4,22.377777777777776,-13.666666666666666,0.7777777777777778,-10.466666666666667,22.11111111111111,3.9555555555555557,-18.266666666666666,-4.644444444444445,5.222222222222222,3.0
2020-09-23 19:26:00,-7.866666666666666,9.622222222222222,22.244444444444444,-13.844444444444445,0.8888888888888888,-10.444444444444445,22.044444444444444,4.044444444444444,-18.066666666666666,-4.5777777777777775,5.2,2.9555555555555557
2020-09-23 19:27:00,-7.7555555555555555,9.866666666666667,22.133333333333333,-14.044444444444444,1.0,-10.466666666666667,21.977777777777778,4.088888888888889,-17.866666666666667,-4.555555555555555,5.133333333333334,2.8666666666666667
2020-09-23 19:28:00,-7.622222222222222,10.066666666666666,22.066666666666666,-14.244444444444444,1.1333333333333333,-10.444444444444445,21.88888888888889,4.133333333333334,-17.666666666666668,-4.555555555555555,5.111111111111111,2.8
2020-09-23 19:29:00,-7.488888888888889,10.266666666666667,22.022222222222222,-14.422222222222222,1.288888888888889,-10.444444444444445,21.77777777777778,4.2,-17.466666666666665,-4.555555555555555,5.111111111111111,2.7777777777777777
2020-09-23 19:30:00,-7.311111111111111,10.444444444444445,22.0,-14.555555555555555,1.4444444444444444,-10.466666666666667,21.711111111111112,4.288888888888889,-17.288888888888888,-4.533333333333333,5.133333333333334,2.8
2020-09-23 19:31:00,-7.155555555555556,10.622222222222222,22.0,-14.688888888888888,1.6,-10.533333333333333,21.644444444444446,4.377777777777778,-17.133333333333333,-4.466666666666667,5.133333333333334,2.8666666666666667
2020-09-23 19:32:00,-6.977777777777778,10.8,21.977777777777778,-14.8,1.7333333333333334,-10.622222222222222,21.622222222222224,4.466666666666667,-16.955555555555556,-4.4222222222222225,5.088888888888889,2.911111111111111
2020-09-23 19:33:00,-6.8,10.977777777777778,21.955555555555556,-14.933333333333334,1.8222222222222222,-10.688888888888888,21.6,4.555555555555555,-16.755555555555556,-4.4,5.066666666666666,2.977777777777778
2020-09-23 19:34:00,-6.622222222222222,11.2,21.91111111111111,-15.088888888888889,1.9111111111111112,-10.755555555555556,21.555555555555557,4.644444444444445,-16.555555555555557,-4.4,5.088888888888889,3.0444444444444443
2020-09-23 19:35:00,-6.444444444444445,11.4,21.866666666666667,-15.266666666666667,2.022222222222222,-10.844444444444445,21.533333333333335,4.733333333333333,-16.355555555555554,-4.377777777777778,5.111111111111111,3.088888888888889
2020-09-23 19:36:00,-6.266666666666667,11.622222222222222,21.822222222222223,-15.444444444444445,2.1555555555555554,-10.977777777777778,21.511111111111113,4.777777777777778,-16.155555555555555,-4.4,5.155555555555556,3.088888888888889
2020-09-23 19:37:00,-6.044444444444444,11.844444444444445,21.8,-15.644444444444444,2.311111111111111,-11.11111111111111,21.511111111111113,4.8,-15.977777777777778,-4.4,5.177777777777778,3.088888888888889
2020-09-23 19:38:00,-5.844444444444444,12.066666666666666,21.822222222222223,-15.822222222222223,2.488888888888889,-11.266666666666667,21.511111111111113,4.777777777777778,-15.777777777777779,-4.377777777777778,5.222222222222222,3.111111111111111
2020-09-23 19:39:00,-5.666666666666667,12.311111111111112,21.866666666666667,-16.0,2.6666666666666665,-11.422222222222222,21.511111111111113,4.7555555555555555,-15.6,-4.355555555555555,5.266666666666667,3.1333333333333333
2020-09-23 19:40:00,-5.466666666666667,12.511111111111111,21.91111111111111,-16.133333333333333,2.8,-11.6,21.555555555555557,4.733333333333333,-15.377777777777778,-4.355555555555555,5.333333333333333,3.1777777777777776
2020-09-23 19:41:00,-5.311111111111111,12.71111111111111,21.955555555555556,-16.31111111111111,2.888888888888889,-11.822222222222223,21.6,4.733333333333333,-15.155555555555555,-4.377777777777778,5.4,3.2444444444444445
2020-09-23 19:42:00,-5.155555555555556,12.911111111111111,22.0,-16.466666666666665,3.0,-12.088888888888889,21.68888888888889,4.688888888888889,-14.933333333333334,-4.4,5.488888888888889,3.311111111111111
2020-09-23 19:43:00,-5.022222222222222,13.133333333333333,22.044444444444444,-16.6,3.111111111111111,-12.355555555555556,21.755555555555556,4.644444444444445,-14.755555555555556,-4.4,5.555555555555555,3.4
2020-09-23 19:44:00,-4.888888888888889,13.355555555555556,22.08888888888889,-16.733333333333334,3.2,-12.577777777777778,21.822222222222223,4.622222222222222,-14.533333333333333,-4.4,5.644444444444445,3.488888888888889
2020-09-23 19:45:00,-4.733333333333333,13.555555555555555,22.133333333333333,-16.88888888888889,3.2666666666666666,-12.755555555555556,21.88888888888889,4.6,-14.311111111111112,-4.444444444444445,5.711111111111111,3.577777777777778
2020-09-23 19:46:00,-4.6,13.71111111111111,22.22222222222222,-17.066666666666666,3.311111111111111,-12.88888888888889,21.977777777777778,4.5777777777777775,-14.133333333333333,-4.511111111111111,5.7555555555555555,3.6666666666666665
2020-09-23 19:47:00,-4.488888888888889,13.866666666666667,22.31111111111111,-17.266666666666666,3.3555555555555556,-13.0,22.044444444444444,4.555555555555555,-13.955555555555556,-4.5777777777777775,5.7555555555555555,3.7555555555555555
2020-09-23 19:48:00,-4.4222222222222225,14.0,22.42222222222222,-17.511111111111113,3.4,-13.088888888888889,22.133333333333333,4.533333333333333,-13.777777777777779,-4.666666666666667,5.7555555555555555,3.8666666666666667
2020-09-23 19:49:00,-4.4,14.155555555555555,22.511111111111113,-17.755555555555556,3.488888888888889,-13.177777777777777,22.177777777777777,4.555555555555555,-13.6,-4.711111111111111,5.711111111111111,3.933333333333333
2020-09-23 19:50:00,-4.4222222222222225,14.311111111111112,22.622222222222224,-17.977777777777778,3.5555555555555554,-13.266666666666667,22.2,4.533333333333333,-13.377777777777778,-4.711111111111111,5.622222222222222,3.9555555555555557
2020-09-23 19:51:00,-4.444444444444445,14.488888888888889,22.68888888888889,-18.177777777777777,3.6222222222222222,-13.377777777777778,22.266666666666666,4.511111111111111,-13.133333333333333,-4.733333333333333,5.533333333333333,3.933333333333333
2020-09-23 19:52:00,-4.488888888888889,14.666666666666666,22.711111111111112,-18.377777777777776,3.6666666666666665,-13.511111111111111,22.333333333333332,4.511111111111111,-12.933333333333334,-4.7555555555555555,5.444444444444445,3.9555555555555557
2020-09-23 19:53:00,-4.488888888888889,14.844444444444445,22.733333333333334,-18.533333333333335,3.7333333333333334,-13.622222222222222,22.377777777777776,4.488888888888889,-12.777777777777779,-4.777777777777778,5.355555555555555,3.9555555555555557
2020-09-23 19:54:00,-4.488888888888889,14.977777777777778,22.711111111111112,-18.68888888888889,3.8,-13.688888888888888,22.4,4.466666666666667,-12.666666666666666,-4.777777777777778,5.311111111111111,4.0
2020-09-23 19:55:00,-4.488888888888889,15.133333333333333,22.666666666666668,-18.822222222222223,3.8222222222222224,-13.733333333333333,22.444444444444443,4.444444444444445,-12.577777777777778,-4.8,5.266666666666667,4.022222222222222
2020-09-23 19:56:00,-4.488888888888889,15.244444444444444,22.622222222222224,-18.955555555555556,3.8222222222222224,-13.822222222222223,22.488888888888887,4.4,-12.511111111111111,-4.844444444444444,5.266666666666667,4.022222222222222
2020-09-23 19:57:00,-4.488888888888889,15.355555555555556,22.533333333333335,-19.08888888888889,3.8,-13.911111111111111,22.533333333333335,4.333333333333333,-12.4,-4.866666666666666,5.222222222222222,4.022222222222222
2020-09-23 19:58:00,-4.466666666666667,15.466666666666667,22.444444444444443,-19.22222222222222,3.7555555555555555,-14.0,22.622222222222224,4.266666666666667,-12.28888888888889,-4.866666666666666,5.2,4.044444444444444
2020-09-23 19:59:00,-4.488888888888889,15.6,22.355555555555554,-19.355555555555554,3.7111111111111112,-14.044444444444444,22.68888888888889,4.177777777777778,-12.177777777777777,-4.888888888888889,5.2,4.066666666666666
2020-09-23 20:00:00,-4.466666666666667,15.733333333333333,22.22222222222222,-19.511111111111113,3.6222222222222222,-14.066666666666666,22.755555555555556,4.133333333333334,-12.11111111111111,-4.866666666666666,5.2444444444444445,4.088888888888889
2020-09-23 20:01:00,-4.4,15.88888888888889,22.066666666666666,-19.666666666666668,3.577777777777778,-14.11111111111111,22.8,4.066666666666666,-12.022222222222222,-4.844444444444444,5.2444444444444445,4.133333333333334
2020-09-23 20:02:00,-4.333333333333333,16.0,21.91111111111111,-19.8,3.5555555555555554,-14.155555555555555,22.88888888888889,3.977777777777778,-11.977777777777778,-4.8,5.222222222222222,4.2
2020-09-23 20:03:00,-4.288888888888889,16.066666666666666,21.77777777777778,-19.955555555555556,3.5555555555555554,-14.222222222222221,23.022222222222222,3.8444444444444446,-11.933333333333334,-4.777777777777778,5.2,4.266666666666667
2020-09-23 20:04:00,-4.2,16.11111111111111,21.68888888888889,-20.066666666666666,3.577777777777778,-14.266666666666667,23.2,3.6666666666666665,-11.88888888888889,-4.8,5.222222222222222,4.288888888888889
2020-09-23 20:05:00,-4.111111111111111,16.177777777777777,21.644444444444446,-20.177777777777777,3.577777777777778,-14.311111111111112,23.355555555555554,3.533333333333333,-11.822222222222223,-4.822222222222222,5.266666666666667,4.288888888888889
2020-09-23 20:06:00,-4.066666666666666,16.244444444444444,21.555555555555557,-20.244444444444444,3.6,-14.377777777777778,23.533333333333335,3.422222222222222,-11.8,-4.866666666666666,5.333333333333333,4.266666666666667
2020-09-23 20:07:00,-4.022222222222222,16.288888888888888,21.488888888888887,-20.333333333333332,3.577777777777778,-14.444444444444445,23.68888888888889,3.311111111111111,-11.8,-4.955555555555556,5.4222222222222225,4.288888888888889
2020-09-23 20:08:00,-4.0,16.31111111111111,21.4,-20.4,3.511111111111111,-14.533333333333333,23.844444444444445,3.2222222222222223,-11.822222222222223,-5.066666666666666,5.488888888888889,4.311111111111111
2020-09-23 20:09:00,-3.977777777777778,16.333333333333332,21.31111111111111,-20.444444444444443,3.466666666666667,-14.644444444444444,23.977777777777778,3.1777777777777776,-11.844444444444445,-5.222222222222222,5.6,4.377777777777778
2020-09-23 20:10:00,-4.0,16.355555555555554,21.22222222222222,-20.488888888888887,3.4,-14.755555555555556,24.11111111111111,3.1333333333333333,-11.844444444444445,-5.4,5.688888888888889,4.444444444444445
2020-09-23 20:11:00,-4.066666666666666,16.355555555555554,21.08888888888889,-20.533333333333335,3.2888888888888888,-14.88888888888889,24.2,3.0444444444444443,-11.8,-5.6,5.733333333333333,4.511111111111111
2020-09-23 20:12:00,-4.177777777777778,16.31111111111111,20.933333333333334,-20.57777777777778,3.2222222222222223,-15.0,24.288888888888888,2.977777777777778,-11.733333333333333,-5.8,5.8,4.6
2020-09-23 20:13:00,-4.311111111111111,16.288888888888888,20.755555555555556,-20.622222222222224,3.1555555555555554,-15.133333333333333,24.377777777777776,2.8666666666666667,-11.666666666666666,-5.977777777777778,5.844444444444444,4.688888888888889
